OTU ID	ASV1_Mesorhizobium	ASV1032_unknown	ASV104_Mesorhizobium	ASV1049_unknown	ASV106_Mesorhizobium	ASV108_Mesorhizobium	ASV109_Mesorhizobium	ASV11_unknown	ASV110_ANPR	ASV111_Mesorhizobium	ASV112_Mesorhizobium	ASV1168_ANPR	ASV117_ANPR	ASV118_Mesorhizobium	ASV119_Rhizobacter	ASV1191_unknown	ASV12_Mesorhizobium	ASV120_ANPR	ASV121_Mesorhizobium	ASV1223_Mesorhizobium	ASV1224_Duganella	ASV124_Mesorhizobium	ASV125_unknown	ASV1257_unknown	ASV1258_ANPR	ASV126_unknown	ASV133_ANPR	ASV135_unknown	ASV137_ANPR	ASV139_ANPR	ASV1395_unknown	ASV1396_unknown	ASV141_Pseudomonas	ASV142_unknown	ASV1430_unknown	ASV1431_unknown	ASV144_ANPR	ASV1447_Rugamonas	ASV145_unknown	ASV146_unknown	ASV1464_unknown	ASV15_Mesorhizobium	ASV153_ANPR	ASV154_ANPR	ASV156_Duganella	ASV157_unknown	ASV158_Mesorhizobium	ASV160_Mesorhizobium	ASV161_Mesorhizobium	ASV162_ANPR	ASV165_Herbaspirillum	ASV166_Mesorhizobium	ASV17_ANPR	ASV170_Mesorhizobium	ASV171_Pseudomonas	ASV176_unknown	ASV178_unknown	ASV18_ANPR	ASV185_unknown	ASV188_Mesorhizobium	ASV197_Mesorhizobium	ASV2_Mesorhizobium	ASV202_unknown	ASV21_ANPR	ASV215_Mesorhizobium	ASV217_Mesorhizobium	ASV218_Variovorax	ASV22_Mesorhizobium	ASV229_Achromobacter	ASV231_Mesorhizobium	ASV234_Achromobacter	ASV244_ANPR	ASV247_Mesorhizobium	ASV249_Duganella	ASV250_Mesorhizobium	ASV254_ANPR	ASV26_Mesorhizobium	ASV261_ANPR	ASV27_unknown	ASV274_Mesorhizobium	ASV28_Pseudomonas	ASV281_Mesorhizobium	ASV292_Mesorhizobium	ASV3_ANPR	ASV306_Mesorhizobium	ASV307_unknown	ASV31_Mesorhizobium	ASV311_ANPR	ASV315_Duganella	ASV32_ANPR	ASV33_ANPR	ASV336_Mesorhizobium	ASV34_ANPR	ASV343_Mesorhizobium	ASV348_unknown	ASV35_Mesorhizobium	ASV359_Mesorhizobium	ASV36_Mesorhizobium	ASV37_unknown	ASV375_unknown	ASV380_ANPR	ASV382_Mesorhizobium	ASV386_unknown	ASV39_unknown	ASV391_Duganella	ASV392_unknown	ASV396_unknown	ASV4_Mesorhizobium	ASV401_Caulobacter	ASV41_unknown	ASV421_unknown	ASV426_unknown	ASV427_ANPR	ASV43_unknown	ASV451_ANPR	ASV458_unknown	ASV47_Mesorhizobium	ASV48_Pseudomonas	ASV49_ANPR	ASV498_unknown	ASV50_ANPR	ASV51_Mesorhizobium	ASV519_Methylovorus	ASV523_unknown	ASV53_ANPR	ASV55_ANPR	ASV56_ANPR	ASV560_unknown	ASV569_unknown	ASV57_Pseudomonas	ASV58_ANPR	ASV581_unknown	ASV59_ANPR	ASV591_unknown	ASV6_Mesorhizobium	ASV60_Mesorhizobium	ASV61_ANPR	ASV626_Azorhizophilus	ASV63_unknown	ASV632_unknown	ASV637_ANPR	ASV64_Mesorhizobium	ASV646_ANPR	ASV66_Mesorhizobium	ASV667_unknown	ASV67_Mesorhizobium	ASV68_Mesorhizobium	ASV70_Caulobacter	ASV71_unknown	ASV717_Pseudomonas	ASV72_ANPR	ASV733_unknown	ASV74_ANPR	ASV747_unknown	ASV748_Mesorhizobium	ASV75_ANPR	ASV756_Mesorhizobium	ASV76_Mesorhizobium	ASV77_Caulobacter	ASV78_ANPR	ASV8_Mesorhizobium	ASV80_ANPR	ASV81_Mesorhizobium	ASV82_ANPR	ASV836_Rhizobacter	ASV84_Mesorhizobium	ASV852_Mesorhizobium	ASV853_Caulobacter	ASV869_ANPR	ASV87_Mesorhizobium	ASV879_Mesorhizobium	ASV89_ANPR	ASV9_ANPR	ASV920_ANPR	ASV93_ANPR	ASV95_ANPR	ASV954_unknown	ASV97_ANPR	ASV98_unknown
ASV18_ANPR	0.0010	0.0140	0.0020	0.7972	0.0010	0.0020	0.0010	0.0010	0.0010	0.0509	0.1668	0.7373	0.0010	0.0010	0.2198	0.0020	0.0010	0.0010	0.0010	0.6224	0.0200	0.0010	0.0010	0.0010	0.0100	0.0010	0.0989	0.0010	0.0579	0.0010	0.0010	0.0080	0.2917	0.0010	0.0010	0.0010	0.0010	0.0320	0.1009	0.0440	0.0010	0.0010	0.1409	0.0579	0.6414	0.0050	0.0010	0.0010	0.0030	0.0040	0.2807	0.0020	0.0010	0.0010	0.1069	0.0010	0.0010	1.0000	0.0010	0.0010	0.0020	0.3237	0.0010	0.0010	0.1069	0.0020	0.1449	0.0010	0.0919	0.0020	0.2917	0.0010	0.0010	0.2478	0.0030	0.0010	0.0010	0.0010	0.0010	0.0719	0.7572	0.0010	0.0010	0.0010	0.8282	0.0250	0.0010	0.7602	0.2178	0.0010	0.0010	0.0010	0.0010	0.0929	0.0010	0.0010	0.0160	0.0010	0.0010	0.0240	0.9740	0.0190	0.0320	0.0010	0.0539	0.0400	0.0390	0.9920	0.0649	0.0010	0.0090	0.0010	0.1449	0.0010	0.3377	0.0020	0.0110	0.0180	0.0010	0.0619	0.0020	0.0010	0.0470	0.0819	0.0010	0.0010	0.0020	0.2977	0.0090	0.0290	0.0010	0.0310	0.0010	0.0599	0.0010	0.0010	0.0010	0.0120	0.0010	0.0669	0.2408	0.0020	0.2448	0.0010	0.0200	0.0010	0.0010	0.0030	0.0410	0.0310	0.0010	0.0010	0.0010	0.0050	0.0020	0.0010	0.0100	0.0010	0.7123	0.0010	0.0010	0.0010	0.0010	0.0010	0.0549	0.0010	0.7453	0.0310	0.0010	0.0030	0.0010	0.0010	0.0010	0.0010	0.0010	0.0010	0.0070	0.0010	0.0010
ASV185_unknown	0.0879	0.1838	0.0839	0.3626	0.0010	0.0439	0.0010	0.0010	0.0479	0.0170	0.9680	0.1828	0.0010	0.0010	0.0270	0.0040	0.0010	0.0010	0.0010	0.1479	0.2268	0.0010	0.0789	0.0030	0.0589	0.0010	0.1568	0.0519	0.0869	0.0010	0.0010	0.0899	0.4226	0.0010	0.0010	0.0010	0.0509	0.3886	0.7303	0.9061	0.0070	0.0579	0.1518	0.1289	0.7403	0.0020	0.0010	0.0030	0.1968	0.0100	0.8222	0.0469	0.0020	0.0010	0.6254	0.0040	0.0010	0.0010	1.0000	0.0439	0.0180	0.5764	0.0010	0.0010	0.1309	0.0449	0.1708	0.0010	0.1318	0.4825	0.3866	0.0529	0.0010	0.7453	0.0399	0.0010	0.0010	0.0040	0.0010	0.9381	0.1908	0.0010	0.0050	0.0010	0.1399	0.5804	0.0010	0.8781	0.7762	0.0010	0.0010	0.0339	0.0010	0.8551	0.0010	0.0200	0.1938	0.0010	0.0010	0.6424	0.5634	0.1568	0.5015	0.0010	0.1918	0.2727	0.6064	0.2398	0.1378	0.0010	0.6064	0.0729	0.1219	0.0629	0.5355	0.1189	0.0090	0.5365	0.0010	0.7602	0.0010	0.0010	0.0519	0.6933	0.0030	0.0010	0.0479	0.8921	0.0080	0.4945	0.0639	0.0809	0.0010	0.9970	0.0020	0.0040	0.0010	0.5425	0.0020	0.2757	0.2188	0.0010	0.9740	0.0010	0.2178	0.0010	0.0010	0.0399	0.0360	0.5375	0.0010	0.0020	0.0010	0.1528	0.0020	0.0010	0.0450	0.0010	0.2917	0.0010	0.0050	0.0010	0.0010	0.0010	0.3396	0.0010	0.4535	0.5315	0.0020	0.0210	0.0959	0.0010	0.0010	0.0010	0.0509	0.0010	0.1089	0.0010	0.0619
ASV188_Mesorhizobium	0.0390	0.0459	0.0005	0.8462	0.0020	0.0005	0.0439	0.0020	0.0005	0.4086	0.1878	0.9670	0.0619	0.0010	0.8322	0.1479	0.0020	0.0619	0.1029	0.4266	0.0244	0.0010	0.0005	0.0304	0.0314	0.0020	0.3497	0.0005	0.3806	0.0030	0.0404	0.0334	0.0364	0.0599	0.0194	0.0334	0.0005	0.0304	0.1029	0.0659	0.0629	0.0070	0.5195	0.1499	0.0719	0.8442	0.0379	0.0973	0.0689	0.0120	0.1708	0.0014	0.5644	0.0829	0.0484	0.0060	0.0050	0.0010	0.0439	1.0000	0.1698	0.3367	0.0100	0.0010	0.2488	0.0005	0.0519	0.3776	0.0294	0.0005	0.0374	0.0005	0.1109	0.0759	0.0005	0.0459	0.0484	0.0200	0.0010	0.1159	0.7113	0.0399	0.0489	0.0010	0.8392	0.0929	0.0010	0.1249	0.0519	0.1039	0.0010	0.0214	0.0010	0.1469	0.0699	0.0240	0.0779	0.3366	0.0010	0.0759	0.8921	0.0599	0.0769	0.0010	0.0214	0.1139	0.0909	0.7722	0.0364	0.0010	0.0769	0.0240	0.1059	0.0005	0.0829	0.0140	0.5564	0.0979	0.0010	0.1219	0.1209	0.2997	0.1009	0.0679	0.4785	0.0969	0.0005	0.0509	0.4446	0.0739	0.0005	0.0324	0.2008	0.1239	0.0020	0.0010	0.0010	0.0629	0.1173	0.0284	0.0374	0.5005	0.0479	0.0649	0.0364	0.0430	0.0010	0.0394	0.0460	0.0929	0.0020	0.1908	0.0010	0.0304	0.0324	0.0020	0.1029	0.0030	0.2008	0.0020	0.0140	0.0010	0.5375	0.0020	0.0374	0.0869	0.7143	0.0339	0.0519	0.1818	0.0349	0.0010	0.0010	0.0399	0.0005	0.0010	0.0250	0.3157	0.0005
ASV197_Mesorhizobium	0.0200	0.2268	0.1369	0.6973	0.0020	0.2338	0.0210	0.0030	0.1429	0.0010	0.0010	0.6114	0.0200	0.1618	0.3497	0.0370	0.0010	0.0130	0.0210	0.2667	0.1898	0.0130	0.1658	0.0170	0.1159	0.0010	0.2517	0.1269	0.0490	0.0010	0.0080	0.2428	0.5544	0.0160	0.0050	0.0020	0.2158	0.2308	0.0769	0.0490	0.0200	0.0060	0.2038	0.1209	0.9001	0.0270	0.0080	0.0100	0.0010	0.0080	0.5904	0.0759	0.0320	0.0190	0.5115	0.0040	0.0010	0.0020	0.0180	0.1698	1.0000	0.0699	0.0200	0.0030	0.1748	0.0969	0.4036	0.0140	0.2527	0.2208	0.3656	0.0919	0.0190	0.4575	0.1538	0.0220	0.0130	0.0010	0.0030	0.1159	0.7642	0.0080	0.0010	0.0070	0.9920	0.0420	0.0020	0.8621	0.9221	0.0140	0.0020	0.0070	0.0040	0.1548	0.0160	0.0060	0.0080	0.0110	0.0010	0.0619	0.7902	0.3097	0.0470	0.0010	0.1708	0.0609	0.0549	0.0859	0.2268	0.0020	0.0539	0.0260	0.4386	0.4845	0.6344	0.0130	0.0030	0.0889	0.0060	0.0779	0.0260	0.0270	0.1409	0.2907	0.0230	0.0340	0.1888	0.2627	0.0909	0.0809	0.2847	0.1199	0.0330	0.1109	0.0310	0.1528	0.0060	0.0320	0.0120	0.2448	0.1289	0.0050	0.6194	0.0240	0.2188	0.0010	0.0010	0.0949	0.0490	0.1489	0.0020	0.0190	0.0020	0.2218	0.0100	0.0020	0.0929	0.0090	0.6084	0.0010	0.0080	0.0020	0.0040	0.0010	0.2577	0.0140	0.4016	0.1608	0.0260	0.0020	0.0050	0.0010	0.0040	0.0100	0.1359	0.0030	0.1119	0.0110	0.3626
ASV2_Mesorhizobium	0.1828	0.0729	0.4655	0.0879	0.0999	0.7133	0.5924	0.5225	0.6683	0.7063	0.3117	0.0410	0.7892	0.7433	0.5345	0.6214	0.5015	0.6963	0.8282	0.2388	0.0030	0.1179	0.7662	0.8631	0.5914	0.1319	0.0140	0.4835	0.9530	0.2498	0.6404	0.0130	0.2827	0.7443	0.5205	0.9940	0.5774	0.0200	0.1119	0.1728	0.1329	0.1209	0.5594	0.0040	0.0190	0.0420	0.8941	0.9011	0.0170	0.1109	0.5724	0.6933	0.9720	0.9850	0.0360	0.0440	0.2228	0.3237	0.5764	0.3367	0.0699	1.0000	0.0529	0.2308	0.0070	0.4825	0.0699	0.9590	0.0170	0.5944	0.0170	0.2458	0.9251	0.0070	0.5634	0.8362	0.8791	0.2987	0.1449	0.0939	0.1009	0.7273	0.4615	0.9550	0.5964	0.0939	0.2557	0.2517	0.0080	0.9231	0.2667	0.3716	0.3097	0.0589	0.8412	0.6484	0.2168	0.6983	0.3247	0.0899	0.2877	0.8002	0.0759	0.1369	0.0120	0.1039	0.0849	0.0010	0.0240	0.1269	0.0899	0.0050	0.7752	0.6114	0.0050	0.0030	0.2647	0.0100	0.4126	0.0869	0.4905	0.9510	0.0440	0.0270	0.6254	0.5524	0.6513	0.0060	0.7453	0.0090	0.6494	0.8851	0.6034	0.0529	0.0130	0.6723	0.0500	0.0569	0.7213	0.0879	0.7013	0.0749	0.4226	0.8452	0.9371	0.2597	0.1489	0.0110	0.0040	0.1079	0.0859	0.3407	0.1339	0.5564	0.9610	0.1299	0.0410	0.1638	0.0140	0.0719	0.0509	0.0500	0.1019	0.1209	0.0190	0.7652	0.0170	0.0110	0.9600	0.7522	0.0430	0.0410	0.4156	0.7173	0.5984	0.1628	0.0220	0.8302	0.6863
ASV202_unknown	0.5085	0.0240	0.0070	0.6054	0.0010	0.0080	0.0010	0.0010	0.0030	0.1548	0.8721	0.1029	0.0010	0.0010	0.1159	0.0050	0.0010	0.0020	0.0020	0.0509	0.0070	0.0010	0.0100	0.0010	0.0010	0.0020	0.2597	0.0020	0.9381	0.0170	0.0010	0.0270	0.2557	0.0010	0.0010	0.0010	0.0020	0.0559	0.0509	0.0589	0.0020	0.0010	0.2997	0.0200	0.1548	0.0010	0.0030	0.0010	0.0669	0.0020	0.3067	0.0110	0.0020	0.0010	0.0629	0.0030	0.0050	0.0010	0.0010	0.0100	0.0200	0.0529	1.0000	0.0010	0.0020	0.0060	0.1119	0.0030	0.0609	0.0130	0.0749	0.0030	0.0010	0.0609	0.0090	0.0010	0.0030	0.0320	0.0010	0.0559	0.2997	0.0010	0.0040	0.0020	0.0140	0.0290	0.0010	0.0160	0.0320	0.0010	0.0010	0.0170	0.0010	0.1618	0.0020	0.3656	0.0150	0.0010	0.0010	0.0310	0.6304	0.4186	0.0270	0.0020	0.0250	0.0529	0.0949	0.2657	0.0280	0.0010	0.0310	0.0010	0.0200	0.0360	0.0889	0.0010	0.1239	0.0120	0.0030	0.1239	0.0050	0.0020	0.0210	0.0440	0.0040	0.0010	0.0280	0.0300	0.0140	0.0300	0.0190	0.6843	0.0030	0.0659	0.0010	0.0090	0.0020	0.0090	0.0020	0.0619	0.1479	0.0010	0.9491	0.0010	0.4436	0.0010	0.0020	0.0040	0.0010	0.0569	0.0020	0.0040	0.0010	0.3067	0.0020	0.0020	0.0100	0.0010	0.2557	0.0010	0.0010	0.0010	0.0010	0.0060	0.0390	0.0010	0.0609	0.0150	0.0010	0.0310	0.0170	0.0010	0.0010	0.0010	0.0090	0.0010	0.0210	0.0020	0.0110
ASV21_ANPR	0.0020	0.0080	0.0020	0.6254	0.0010	0.0010	0.0010	0.0010	0.0010	0.0280	0.1728	0.6084	0.0010	0.0010	0.1489	0.0020	0.0010	0.0010	0.0010	0.4965	0.0020	0.0010	0.0030	0.0010	0.0050	0.0010	0.0430	0.0010	0.0889	0.0010	0.0010	0.0060	0.1349	0.0010	0.0010	0.0010	0.0010	0.0230	0.0140	0.0140	0.0010	0.0010	0.2198	0.0290	0.4925	0.0030	0.0010	0.0010	0.0030	0.0010	0.3686	0.0010	0.0010	0.0010	0.1129	0.0010	0.0010	0.0010	0.0010	0.0010	0.0030	0.2308	0.0010	1.0000	0.0779	0.0010	0.1059	0.0010	0.0430	0.0010	0.1568	0.0010	0.0010	0.1608	0.0010	0.0010	0.0010	0.0010	0.0010	0.0140	0.3746	0.0010	0.0020	0.0010	0.5824	0.0020	0.0010	0.6783	0.2667	0.0010	0.0010	0.0010	0.0010	0.0270	0.0010	0.0010	0.0200	0.0010	0.0010	0.0040	0.9530	0.0260	0.0020	0.0010	0.0440	0.0140	0.0170	0.6404	0.0879	0.0010	0.0010	0.0010	0.1698	0.0050	0.2398	0.0010	0.0060	0.0040	0.0010	0.0200	0.0010	0.0010	0.0470	0.0989	0.0010	0.0010	0.0020	0.1758	0.0070	0.0010	0.0010	0.0360	0.0010	0.0300	0.0010	0.0010	0.0010	0.0010	0.0010	0.0619	0.1948	0.0010	0.2917	0.0010	0.0180	0.0010	0.0010	0.0070	0.0160	0.0090	0.0010	0.0010	0.0010	0.0140	0.0010	0.0010	0.0020	0.0010	0.6813	0.0010	0.0010	0.0010	0.0010	0.0010	0.0380	0.0010	0.6663	0.0420	0.0010	0.0040	0.0010	0.0010	0.0010	0.0010	0.0010	0.0010	0.0020	0.0010	0.0010
ASV215_Mesorhizobium	0.8252	0.1029	0.2597	0.0030	0.0090	0.2168	0.0979	0.0929	0.2058	0.3117	0.6863	0.0110	0.0919	0.0979	0.1568	0.0450	0.0619	0.1019	0.0889	0.0170	0.0370	0.0070	0.3097	0.0829	0.3157	0.0370	0.0180	0.1508	0.2148	0.5215	0.0869	0.1049	0.1858	0.1029	0.0509	0.0330	0.2657	0.0899	0.1029	0.1638	0.1119	0.3686	0.3187	0.0020	0.0729	0.0100	0.1029	0.0719	0.3147	0.0160	0.0370	0.1508	0.0959	0.0779	0.0939	0.0040	0.0589	0.1069	0.1309	0.2488	0.1748	0.0070	0.0020	0.0779	1.0000	0.2078	0.3257	0.0549	0.0889	0.2877	0.1249	0.2238	0.0509	0.0509	0.1758	0.0619	0.0899	0.2028	0.0230	0.0719	0.0480	0.0759	0.0649	0.3546	0.0020	0.1069	0.0629	0.1279	0.0280	0.0859	0.0500	0.2308	0.1019	0.1479	0.0929	0.8831	0.0799	0.0849	0.0849	0.1409	0.1029	0.4775	0.1199	0.0480	0.0719	0.1109	0.1628	0.0070	0.0330	0.0100	0.1499	0.1818	0.1049	0.3766	0.1578	0.1558	0.2108	0.1738	0.1718	0.0569	0.1918	0.0659	0.0509	0.0280	0.0859	0.0929	0.2288	0.0410	0.1079	0.2657	0.2278	0.1429	0.0999	0.0370	0.1019	0.3656	0.0070	0.0839	0.0999	0.0440	0.0789	0.0140	0.0559	0.1039	0.3127	0.0250	0.0919	0.0440	0.0010	0.1129	0.0230	0.0310	0.0250	0.2997	0.0989	0.1339	0.0649	0.0020	0.0559	0.0230	0.1768	0.0010	0.0500	0.1169	0.0769	0.0909	0.0010	0.0210	0.1389	0.0799	0.0689	0.0539	0.0779	0.0919	0.2488	0.1758	0.2468	0.0889	0.1708
ASV217_Mesorhizobium	0.0450	0.0319	0.0005	0.5405	0.0010	0.0005	0.0839	0.0010	0.0005	0.4515	0.3876	0.3926	0.0609	0.0010	0.9500	0.0749	0.0010	0.0509	0.0469	0.5205	0.0194	0.0020	0.0005	0.0264	0.0364	0.0020	0.7193	0.0005	0.3417	0.0010	0.0334	0.0334	0.0344	0.0609	0.0204	0.0284	0.0005	0.0374	0.1888	0.1538	0.0959	0.0070	0.4106	0.4555	0.7093	0.5844	0.0359	0.0404	0.0589	0.0200	0.1738	0.0005	0.1628	0.0739	0.0444	0.0070	0.0070	0.0020	0.0449	0.0005	0.0969	0.4825	0.0060	0.0010	0.2078	1.0000	0.0669	0.0879	0.0464	0.0005	0.1903	0.0005	0.1468	0.0969	0.0005	0.0529	0.0464	0.0170	0.0010	0.3936	0.6633	0.0389	0.0509	0.0020	0.5924	0.1029	0.0010	0.1888	0.0439	0.0659	0.0010	0.0224	0.0010	0.2138	0.0559	0.0090	0.0519	0.0999	0.0010	0.0819	0.3257	0.0639	0.1638	0.0010	0.0394	0.1339	0.1409	0.7263	0.0344	0.0020	0.1089	0.0539	0.1069	0.0005	0.1079	0.0349	0.3037	0.1588	0.0010	0.3207	0.1898	0.1259	0.1089	0.0679	0.1209	0.0599	0.0014	0.0709	0.2198	0.0779	0.0005	0.0344	0.0619	0.2188	0.0020	0.0020	0.0210	0.0819	0.0714	0.0354	0.0334	0.3027	0.0689	0.0669	0.0374	0.0330	0.0010	0.0274	0.1239	0.1279	0.0020	0.4955	0.0010	0.0324	0.0364	0.0020	0.0499	0.0020	0.8941	0.0020	0.0170	0.0020	0.4675	0.0020	0.0454	0.0519	0.5325	0.0489	0.0569	0.1638	0.0300	0.0010	0.0010	0.0230	0.0014	0.0010	0.0349	0.0639	0.0005
ASV218_Variovorax	0.1349	0.0010	0.0649	0.5554	0.2607	0.0669	0.6933	0.1339	0.0519	0.9421	0.9241	0.7463	0.3676	0.3407	0.4895	0.8112	0.1479	0.2897	0.1179	0.4725	0.0879	0.1628	0.0579	0.0979	0.0389	0.3427	0.4316	0.0589	0.5175	0.4575	0.0579	0.0649	0.2098	0.3387	0.0679	0.0609	0.0589	0.0749	0.9990	0.6783	0.2168	0.0659	0.1908	0.2258	0.5714	0.3646	0.3377	0.2527	0.3417	0.6174	0.2967	0.0559	0.9690	0.1798	0.1099	0.4226	0.5824	0.1449	0.1708	0.0519	0.4036	0.0699	0.1119	0.1059	0.3257	0.0669	1.0000	0.4885	0.0899	0.0619	0.2268	0.0599	0.1948	0.3716	0.0639	0.1139	0.1948	0.6454	0.1259	0.8521	0.8671	0.2318	0.1019	0.1578	0.4296	0.4326	0.1399	0.5584	0.4296	0.5634	0.1229	0.0479	0.1588	0.7502	0.0809	0.6953	0.1269	0.6643	0.1129	0.2028	0.8691	0.0130	0.2627	0.1628	0.0929	0.5465	0.3127	0.5365	0.0979	0.0899	0.4106	0.1049	0.3407	0.0719	0.0090	0.1149	0.7892	0.4176	0.2228	0.4555	0.4446	0.2497	0.1149	0.7103	0.3916	0.1608	0.0659	0.2388	0.5634	0.2607	0.0839	0.0929	0.5644	0.6014	0.2428	0.1079	0.6993	0.3237	0.2987	0.0629	0.0679	0.1059	0.1349	0.2917	0.0529	0.1728	0.0889	0.0569	0.0739	0.3826	0.2458	0.2617	0.0719	0.0509	0.3576	0.2617	0.0799	0.1399	0.4086	0.1459	0.0390	0.1019	0.1728	0.2727	0.0989	0.2458	0.7592	0.2797	0.0699	0.8412	0.0779	0.2527	0.2208	0.1299	0.0679	0.1578	0.0010	0.3786	0.0669
ASV22_Mesorhizobium	0.1159	0.1878	0.2118	0.1738	0.0010	0.2118	0.0020	0.0010	0.1219	0.0160	0.9830	0.2388	0.0010	0.0020	0.0290	0.0040	0.0010	0.0010	0.0010	0.1069	0.2268	0.0010	0.6294	0.0040	0.1049	0.0010	0.0979	0.0889	0.0579	0.0020	0.0020	0.3906	0.9710	0.0010	0.0010	0.0020	0.0969	0.3846	0.4026	0.3796	0.0100	0.1189	0.1129	0.0849	0.4316	0.0050	0.0010	0.0040	0.2907	0.0070	0.6863	0.1828	0.0010	0.0010	0.8971	0.0040	0.0040	0.0010	0.0010	0.3776	0.0140	0.9590	0.0030	0.0010	0.0549	0.0879	0.4885	1.0000	0.6264	0.5405	0.4895	0.1249	0.0010	0.7453	0.2038	0.0010	0.0070	0.0080	0.0010	0.4286	0.7053	0.0020	0.0050	0.0020	0.1568	0.3606	0.0010	0.5065	0.5365	0.0010	0.0010	0.3556	0.0010	0.9520	0.0010	0.0839	0.2947	0.0010	0.0010	0.2108	0.2368	0.4116	0.3936	0.0010	0.4306	0.4855	0.2817	0.7393	0.5834	0.0010	0.3686	0.0749	0.6434	0.7962	0.7353	0.0969	0.0200	0.2278	0.0010	0.5225	0.0010	0.0010	0.0659	0.4875	0.0010	0.0010	0.2667	0.4585	0.0060	0.2398	0.2028	0.3776	0.0010	0.9451	0.0010	0.0400	0.0020	0.3337	0.0020	0.4895	0.8042	0.0010	0.8601	0.0010	0.4905	0.0010	0.0020	0.2168	0.0599	0.6563	0.0010	0.0040	0.0010	0.3656	0.0050	0.0010	0.1069	0.0010	0.4735	0.0010	0.0549	0.0010	0.0010	0.0010	0.4615	0.0010	0.2448	0.7183	0.0010	0.0280	0.1129	0.0010	0.0010	0.0020	0.0959	0.0010	0.2118	0.0020	0.2887
ASV229_Achromobacter	0.0689	0.0519	0.0334	0.2817	0.0569	0.0264	0.7033	0.1608	0.0254	0.8002	0.5405	0.5235	0.1558	0.3596	0.0190	0.0230	0.0969	0.1169	0.1448	0.2038	0.0005	0.0549	0.0434	0.0674	0.0314	0.0829	0.0959	0.0394	0.0549	0.1369	0.8616	0.2132	0.2462	0.2248	0.0384	0.0634	0.0354	0.0005	0.7562	0.6264	0.0180	0.0140	0.0929	0.0899	0.0040	0.0030	0.3596	0.0474	0.1129	0.1588	0.8671	0.0354	0.1918	0.1628	0.0574	0.0589	0.1908	0.0919	0.1318	0.0294	0.2527	0.0170	0.0609	0.0430	0.0889	0.0464	0.0899	0.6264	1.0000	0.0524	0.0005	0.0414	0.4605	0.0040	0.0444	0.4885	0.8476	0.3427	0.0420	0.4595	0.0789	0.2797	0.0769	0.1638	0.2557	0.3876	0.0509	0.7403	0.0020	0.3397	0.0769	0.0314	0.0759	0.8991	0.7462	0.7433	0.1678	0.2797	0.0470	0.3237	0.3926	0.0749	0.2567	0.0210	0.0014	0.4276	0.4346	0.1249	0.2652	0.0190	0.2637	0.0619	0.2408	0.0414	0.3147	0.0629	0.4725	0.2058	0.0859	0.3666	0.2128	0.2777	0.0030	0.0230	0.5374	0.2078	0.1503	0.0230	0.0210	0.3097	0.0464	0.1962	0.2327	0.9041	0.1209	0.0430	0.0040	0.1219	0.2352	0.5329	0.3811	0.0410	0.8631	0.3926	0.0714	0.0799	0.0509	0.0005	0.0470	0.3896	0.0310	0.0280	0.0390	0.0364	0.2892	0.0759	0.1958	0.0609	0.0369	0.0150	0.0120	0.0070	0.0599	0.1558	0.0005	0.5744	0.1848	0.0399	0.3227	0.6114	0.0959	0.0320	0.0879	0.3686	0.0894	0.0270	0.0609	0.2807	0.0264
ASV231_Mesorhizobium	0.0689	0.0399	0.0005	0.7642	0.0050	0.0005	0.0779	0.0020	0.0005	0.9500	0.4026	0.4975	0.1089	0.0090	0.5884	0.1239	0.0010	0.2158	0.0709	0.5425	0.0254	0.0020	0.0005	0.0394	0.0284	0.0060	0.4176	0.0005	0.4016	0.0090	0.0334	0.0224	0.1413	0.1378	0.0334	0.0354	0.0014	0.0374	0.3257	0.3097	0.1019	0.0120	0.9451	0.3197	0.0829	0.6424	0.2088	0.0344	0.0769	0.0529	0.0490	0.0014	0.4865	0.2867	0.0404	0.0160	0.0090	0.0020	0.4825	0.0005	0.2208	0.5944	0.0130	0.0010	0.2877	0.0005	0.0619	0.5405	0.0524	1.0000	0.0384	0.0024	0.1318	0.0709	0.0005	0.2387	0.0414	0.0310	0.0010	0.5385	0.5874	0.0999	0.0439	0.0020	0.6563	0.0919	0.0020	0.3526	0.0449	0.4036	0.0010	0.0344	0.0010	0.2737	0.0539	0.0679	0.0489	0.1868	0.0010	0.1618	0.2637	0.0619	0.2228	0.0040	0.0474	0.5155	0.1658	0.8631	0.0324	0.0010	0.1309	0.0499	0.0849	0.0005	0.0879	0.0439	0.7363	0.4226	0.0080	0.2657	0.5385	0.8991	0.0519	0.0679	0.2337	0.2677	0.0005	0.0609	0.3217	0.0949	0.0005	0.0334	0.1498	0.2957	0.0050	0.0010	0.0120	0.0969	0.2132	0.0194	0.0324	0.6753	0.0449	0.3616	0.0344	0.1069	0.0020	0.0314	0.1059	0.1518	0.0020	0.3127	0.0010	0.0314	0.0834	0.0060	0.0599	0.0020	0.2657	0.0020	0.0589	0.0020	0.6084	0.0010	0.0294	0.2837	0.9550	0.0439	0.0669	0.3566	0.0519	0.0060	0.0020	0.0549	0.0005	0.0020	0.0489	0.1728	0.0005
